#nvpart(2)   Xc(3)   Yc(4)   Vmax(11)
16.29980130   33.47775173   28.85711433   8.19
19.75790042   33.21930731   37.66360389   6.65
21.36644724   32.52216009   33.17974531   7.45
18.58078391   30.17355859   29.96627447   4.95
23.92271867   28.62751647   29.37436784   4.87
19.74929480   29.75634666   27.21544205   19.19
19.12940518   29.05851267   34.15665217   5.51
25.82169881   28.34770459   30.96559164   9.29
18.80262325   28.09554061   38.40118368   15.91
20.35700848   31.56937577   37.50884128   15.05
26.12173880   35.21882656   28.36863102   7.57
22.69987425   28.51918794   30.45774086   19.76
20.01886159   28.61013412   27.45110631   8.69
23.13039852   35.04469538   40.75872877   9.37
21.08135509   32.20093651   35.71158085   6.50
17.27959620   28.97792973   37.42740938   10.41
18.48972638   38.36258859   33.36058074   5.78
27.73405355   35.99065469   32.33768351   15.05
22.91877603   34.60504447   27.75684276   6.08
18.89125718   32.97990248   40.51812419   9.96
17.48995792   34.06613348   37.71780038   11.26
28.62368892   36.88818378   33.16297872   6.38
25.09119903   33.70318567   32.60816187   9.48
17.80858314   34.65044633   27.25293295   7.72
63.87173208   30.91464692   32.23334733   64.25
23.68433090   35.01647307   38.61332333   5.68
21.04962634   33.82083062   37.05468903   7.85
18.93487251   31.79373045   27.55094352   6.13
24.56488351   37.05312256   33.66054341   19.22
20.18806303   27.69843810   31.01690003   7.65
21.66868114   32.46219571   33.19559657   10.24
19.27244295   31.46257309   39.29910132   6.58
18.33244344   32.19439451   27.62897593   7.37
22.06712341   33.49470464   30.04179261   5.17
21.96733536   33.16567088   33.60463974   4.85
22.11621930   33.78057557   34.43205656   7.91
22.27457015   32.82453458   31.60867937   4.91
17.19888354   33.14220752   30.11951330   6.59
24.32446929   33.54565915   32.35574973   18.32
20.09629850   32.58563990   29.11190973   5.06
19.45837265   32.24534628   28.30733202   8.85
19.71023999   33.92167249   39.73948429   4.27
21.74381986   31.87327497   33.97215839   6.24
20.12981901   31.12050615   28.88701056   8.35
24.20998282   31.37059920   27.52353996   10.69
24.45352926   39.87517357   35.78943987   8.74
50.56595344   37.05832392   25.64214518   71.30
21.77441159   32.97685605   31.43683819   4.46
18.01526642   32.68567212   28.15634628   5.48
18.49809752   31.99730281   27.57933406   5.31
14.84808007   34.78198033   29.44375718   8.74
17.81170249   30.81823060   30.12139556   7.35
23.41227061   34.26913289   35.44549529   6.43
25.15101504   34.93475294   26.85446692   13.97
21.59147846   32.84711930   32.40752730   6.28
21.41687524   28.41226849   32.64581781   4.18
27.47251624   34.45112851   32.15275288   8.05
20.37543638   37.04155103   26.42203652   5.75
20.17500590   31.68908442   30.74546220   8.36
20.25779303   33.54812312   38.65157229   4.42
18.49614942   33.07884429   27.24399445   6.55
19.49668900   27.44211086   30.25390285   7.35
20.04189259   30.86293840   26.55522197   4.78
17.97993642   31.84342660   27.57998370   6.91
22.46908466   32.94786733   31.22287037   6.37
23.87485064   34.60251613   25.86050176   3.66
25.22714929   33.81805919   32.34467096   6.24
21.60668278   34.48961728   37.52026443   6.37
16.97634267   33.81445423   32.62012086   7.90
20.90214448   26.39615668   34.31476037   8.18
20.15555564   33.41900156   38.74091193   5.28
19.36457587   28.30954825   29.22651277   9.20
17.07794365   33.95243061   28.82746088   6.23
16.98345211   33.73053028   27.92957680   6.48
19.00369670   29.33984904   35.27226752   4.71
20.43168449   33.32659537   38.19632721   4.33
17.28073964   31.28195356   29.89562020   5.44
21.12206595   33.47277813   37.09297824   5.48
18.27189262   29.38138748   36.35119512   11.24
20.20538559   32.91401995   28.77172927   4.58
19.96169911   37.30366080   33.97286400   8.17
19.34496088   30.75070525   27.16000971   4.98
19.19572456   29.80630926   34.28499778   4.54
22.62638158   35.38771970   42.08504243   15.78
17.20671691   33.49721142   32.07199955   8.32
32.79058497   0.20156656   59.42624183   69.01
22.34240947   33.34991359   30.14012096   4.81
22.11684350   32.61292499   32.18646924   7.86
18.01536547   31.27164834   29.47574043   6.37
20.11787168   29.91696998   38.35994916   5.88
17.73465762   33.98798100   37.23828766   5.63
20.87419738   29.57004019   37.44868778   6.67
20.12976264   27.09254121   30.96690602   6.27
23.63805500   15.91192911   8.60460027   64.99
18.50690471   33.98811232   27.24172230   7.60
17.90833720   34.28806441   27.05357222   4.82
19.85847852   31.14046207   28.93059440   7.91
17.78538286   25.87271455   34.67160954   10.83
18.70135108   32.07319639   27.69627512   8.32
22.09998772   33.01561566   31.87540114   8.03
20.79716078   33.48703410   37.40740445   5.56
17.59720814   35.84721565   26.24109467   8.74
16.14998460   35.37635760   27.36028174   6.49
21.71307369   36.33128958   29.81942105   5.79
0.38005505   58.69788946   29.54874496   61.94
20.94632085   28.87652164   35.44055064   5.13
20.84939654   29.28485058   37.88921497   7.61
16.55075211   33.59818231   28.65807430   5.94
18.87845852   34.63729957   39.38043481   7.66
19.24668015   34.61460697   37.79007756   6.53
21.96625469   27.21500984   24.97927166   29.87
19.19183985   30.55320328   26.62224219   5.75
19.74746810   34.19730157   27.62115206   4.63
21.34052662   33.33715042   37.42997866   4.28
17.56320275   34.07616190   33.73923332   6.09
22.07707442   32.88147060   36.62116552   17.77
22.25518173   33.65400436   30.10235802   6.52
19.81056455   32.97991150   28.74260081   7.68
23.61059975   34.53384125   26.95780869   8.87
20.21047813   37.09928974   26.71383105   8.00
18.83394895   31.00561122   27.00650696   5.69
19.77785335   29.75610047   26.84827934   5.07
18.65818643   33.82717317   27.02596241   6.64
18.25274765   31.06713521   29.50035434   8.18
20.88694486   29.18151034   35.96595174   5.92
15.25174567   49.46592430   11.25777334   67.19
22.98287247   28.59818664   26.10192003   26.84
16.76473881   32.93756813   37.13250497   7.91
22.41611682   34.11544629   28.72418318   10.51
18.11722141   27.94106429   32.49657681   6.20
25.36960094   34.57865802   29.59006852   5.12
21.92290587   33.13611449   36.31751044   4.61
23.75321674   34.74271987   34.11155655   8.85
20.10076373   30.45123214   26.69084604   5.01
21.01250702   33.86257146   36.90798967   4.50
24.63462357   38.60858801   32.89969602   5.78
14.28421553   34.75062110   29.75940288   12.63
21.82526661   33.63128219   30.07455985   5.30
24.68665209   36.15697443   30.81800815   13.99
6.83360823   30.13811976   46.61425660   66.77
20.90606446   33.75675516   38.49850388   5.96
16.43782161   32.86495561   36.16043179   7.35
22.26239020   34.48671189   38.01597487   5.24
10.82985844   40.54515888   11.29499802   57.37
22.46911470   34.66156240   40.38029906   4.27
19.66417470   28.44072629   28.65529360   9.76
19.20488873   33.18080005   39.80038077   5.10
20.80356027   31.05923231   28.85649577   5.98
19.92106385   26.84472713   32.06413218   5.56
26.50322549   27.98960350   30.58355729   6.83
16.60589817   33.86376259   28.40112212   5.03
20.49735237   30.73356673   38.13872401   9.07
19.74722143   30.72376556   26.35545267   6.41
21.69047639   33.75934475   30.10359721   4.43
20.80089249   34.39934317   27.91610584   6.58
21.01412672   28.12393967   36.47971427   4.41
22.07893515   28.71816804   28.24195610   8.68
43.12530508   48.21873045   34.15971547   72.62
22.23933820   34.79131448   27.88015299   13.24
46.53277914   62.26327900   56.84898049   60.61
19.83270623   28.62777193   38.32666578   11.01
17.15928034   33.26396065   28.88078375   4.51
18.26461714   36.78984080   35.27243016   9.88
19.99323311   30.54924077   32.82275616   5.62
19.81597103   33.00370101   39.32710412   5.54
18.94216436   33.07163634   26.66466305   5.76
20.18790972   32.11418180   29.93887053   8.47
19.84597388   30.35748789   38.39753960   5.08
21.27089114   28.14787677   33.07233358   6.62
20.20588522   31.02930166   30.79589136   4.40
20.00071579   25.34647247   33.89625839   4.28
20.03637692   30.20378020   26.62805263   4.86
18.43942915   36.90474077   28.21294592   9.97
21.02558392   33.47483223   37.61916482   5.68
21.60799961   37.77047891   37.80836952   3.89
23.93963882   28.51779901   29.54858315   10.72
18.51738958   33.58985883   28.04804322   6.53
20.88562554   33.51471018   26.63085605   15.97
21.69763748   30.82749470   34.53803922   5.91
22.39604154   28.62058285   39.52909246   11.26
22.52672887   34.93343790   37.66246237   4.12
20.48899201   32.44711126   29.14316773   5.97
19.32875568   27.45945642   30.12393910   4.98
24.33413751   28.44343025   28.94795456   5.46
17.40409707   33.61713301   31.00783767   9.29
17.87184721   33.71004022   27.72854358   6.11
18.58792016   34.03219976   27.19305141   8.74
19.95490781   30.83071352   38.05263508   6.54
20.05242044   32.34520830   38.11328368   6.29
21.64275509   32.29315708   32.62200098   3.79
21.59426145   32.40324569   33.27516484   3.51
21.29071572   30.27040639   30.85506029   5.58
18.45794547   28.78376353   31.33476453   5.39
17.08821195   33.51406413   28.62014081   5.64
17.66586505   28.62421328   36.23647046   7.85
18.24499954   28.41687592   31.72801201   9.26
21.71644822   32.76693596   32.75457004   5.64
21.82747684   33.42296175   30.37216755   4.95
61.89546669   30.91421538   0.27353193   52.70
21.72452553   33.73402072   29.52608580   3.74
13.58253785   61.57440473   35.46995827   55.52
20.04802115   29.91842153   26.78671779   5.33
19.88409972   42.85771871   28.53700840   54.33
14.75967575   31.18328600   32.53344608   6.33
20.23424501   30.31552420   38.46094620   6.38
21.36435676   60.39289222   3.25624972   70.65
22.86193217   34.25404617   34.56319961   6.96
20.94463906   33.08234101   37.77597867   4.89
22.04567964   33.23240627   32.88647771   5.73
16.69477092   34.04232380   28.08558471   5.52
25.48836783   34.90752062   32.01354788   7.88
20.03247506   37.14934260   38.04410408   4.38
27.36740828   36.18916182   32.96925859   8.85
22.52623224   30.96485259   32.80178368   5.59
23.89604107   37.54662305   31.15477328   8.32
19.18577458   30.04350911   28.98215517   6.15
19.29387162   30.24574945   26.69676983   5.94
18.76511216   37.68471202   34.19769237   7.14
22.41827075   31.84503096   28.81660423   6.01
23.23656694   34.14659301   36.74365857   6.74
17.27217900   34.07206032   28.34059915   4.28
24.96235582   34.77384692   28.84301974   4.49
27.15976553   34.74083141   29.26060211   5.03
21.38885130   31.66908609   34.98691060   6.75
19.12262185   28.03819511   29.55760686   7.29
21.43837381   34.37078889   28.78323000   4.91
6.32479855   31.30776795   45.92687059   55.14
21.26490489   30.35103688   24.10439282   12.08
22.01736843   33.48512166   29.62977770   7.34
22.78220487   35.20742108   26.92484937   6.86
18.78143763   38.11549657   33.70407978   9.39
16.68278016   34.24275699   27.47516014   4.73
17.84312481   36.54437665   36.77474443   5.34
16.77610568   31.82632861   29.04425707   3.21
18.00193545   28.27895635   33.51006155   5.67
46.69683408   19.60268250   27.40027790   57.52
18.01452860   34.04249889   27.26082122   10.12
19.17341755   34.82688198   27.14568030   4.68
19.10445013   31.60876789   27.52109753   6.08
16.59036778   33.08934742   28.26710104   5.67
19.24227102   29.95526833   26.90507062   8.72
21.54717645   33.50143653   34.53457675   6.86
19.86972202   30.39924842   38.15983944   4.39
21.74605038   33.04612680   34.77472439   6.72
18.31511873   36.10750747   28.73537757   5.17
19.83449698   29.82366863   31.75719414   9.80
19.46748784   32.36433602   31.59493127   6.19
21.83669895   33.40491393   30.43796608   6.97
17.11087252   34.84132929   37.70111444   12.77
20.40828661   31.88240049   30.14631459   5.57
22.16279181   30.94605065   33.22797774   8.07
20.07783661   30.86992245   38.16922239   3.57
24.23293246   32.99568508   38.63736876   5.19
10.66269427   47.30147191   21.10866743   49.66
19.99568756   30.61209943   38.07440844   3.88
22.88090544   27.15392773   34.20180736   7.31
17.72387986   55.27371315   7.41452174   60.68
20.22929473   32.25810914   29.32689431   5.80
25.48897161   33.03952507   39.32059000   5.13
20.38744806   28.51548520   38.73310017   4.19
17.21885064   33.75343729   31.89413686   7.99
19.90413863   32.51162155   29.20374298   7.01
25.08630052   37.90496697   32.80329878   6.36
20.99879537   37.45672747   37.78288387   4.18
20.76634093   30.41337204   26.54001280   6.64
24.06406523   35.55228379   29.13834895   5.91
19.68565940   37.25817700   26.32771061   10.02
18.97418342   31.64466491   39.58980824   15.48
17.72857185   33.62883974   27.88203637   6.34
19.95285782   30.63048390   26.92013133   9.28
23.03824570   34.50415551   33.58469840   4.03
18.32321565   28.58610068   31.60777421   7.11
17.31893038   30.48033075   36.03182585   6.98
24.19327039   13.73270204   8.25167168   50.89
22.20650743   33.33931392   31.58349041   4.03
20.73100180   32.81770134   29.58043606   9.88
18.66355505   33.60008318   37.54933141   8.77
28.38777285   33.23445150   29.33024199   5.07
14.76104044   32.63583392   35.71298372   7.15
26.71439460   33.95261761   38.56413431   31.63
21.17739931   29.75138011   29.32280998   5.30
23.90803821   27.29591639   33.20488841   5.12
19.45809723   36.43326838   35.07647731   9.00
19.37412012   34.70164511   39.81744322   16.36
22.68516869   34.31635438   36.82439303   6.20
21.16192408   28.72979913   32.88939199   15.76
21.30421505   33.62751777   37.61064629   3.43
12.46834046   40.66553310   36.18659173   63.42
17.30037726   33.21600257   37.33907041   17.11
17.64832689   27.11540132   34.39205464   13.06
17.08781389   36.14352926   35.41325207   12.79
25.99798555   35.13893396   28.45581962   9.50
23.73409728   34.18597924   30.22155762   16.89
18.76598898   37.96769286   33.86716667   9.26
33.31950091   39.82792419   15.31485909   57.80
20.92162106   32.28381606   35.71020239   5.50
21.09145203   34.24677232   39.26344745   4.28
17.95619055   35.72524793   25.67647962   64.32
19.60310632   40.17118994   25.25080425   33.37
21.72693674   33.64736943   37.30776945   7.90
17.99331587   33.14057713   28.24308668   4.76
23.01929693   28.77300782   31.95710878   7.39
25.50601013   49.58281422   8.59340533   64.06
20.89375703   29.80207764   37.33420636   5.58
21.20734547   33.45857340   37.32745382   4.21
28.03243169   29.27968735   29.71060465   10.52
22.50095995   34.03402248   39.89087423   10.40
19.18377486   33.45300076   37.62580551   5.80
19.71058741   30.38323612   26.97830424   3.88
22.11141204   32.56652244   33.25261178   5.26
20.91336753   27.44622579   32.61862178   4.76
58.35239120   57.94903133   30.18613098   56.64
17.92197218   27.42012471   36.36807601   11.59
19.90580249   27.82324681   27.78392482   6.99
18.17619086   29.00308286   36.99810452   3.63
19.60376546   26.27454817   32.56024646   3.85
